32.52, 34.69
-25.19, -15.62
8.29, 5.71
28.89, 28.6
26.66, 35.59
-22.56, -18.8
19.58, 27.42
-18.24, 6.06
28.55, -6.15
-8.4, -6.94
-38.26, 0.73
0.68, 53.94
7.05, 13.0
21.8, -37.62
12.37, 31.7
22.4, -25.93
11.68, -4.75
-5.67, -31.17
-3.6, 54.92
25.89, -0.16
-19.64, 2.47
-0.67, -26.96
-22.92, 1.9
-9.19, 51.26
13.73, 34.61
30.56, -12.91
5.98, 4.83
30.48, -31.96
28.4, -3.19
-15.51, 10.62
-32.11, 7.63
-47.15, -9.26
14.64, -20.61
-27.5, -12.94
-10.17, 50.95
-2.85, 13.78
11.21, -48.58
-25.56, 12.92
-28.04, 18.46
-35.41, -17.89
23.13, 8.39
-18.63, 20.56
-23.68, -27.75
-15.6, 42.84
-12.56, 12.08
12.62, -3.82
-10.77, 51.42
-17.52, 15.15
29.01, -6.44
-25.56, -18.02
-29.4, 13.28
4.69, -42.13
-23.08, -17.29
-9.49, 55.74
35.07, 5.02
13.68, 38.41
-3.15, 14.35
27.37, 7.59
23.4, 3.69
-0.39, -28.03
-28.97, 3.73
15.67, 22.05
12.59, -0.51
-4.15, -11.11
9.54, 12.96
-4.32, -6.46
-18.08, 40.73
-6.08, 54.67
-39.33, -22.85
-38.75, -28.42
23.46, 7.44
2.33, 53.7
23.5, -32.72
-26.17, 15.37
-21.1, 2.67
21.46, -32.89
-23.63, 5.33
-23.59, -10.84
-38.46, -4.31
-42.47, -17.64
4.33, 13.26
-1.54, -8.14
10.05, -16.51
-32.52, -15.76
30.61, -33.08
23.5, -11.09
22.29, 26.06
-13.1, 41.7
21.63, -39.72
8.57, 9.56
-29.16, -31.66
27.71, -10.57
31.98, -34.2
-33.1, -27.26
18.19, -24.91
-0.05, -39.73
-16.08, 42.95
9.24, -2.32
21.21, 9.81
7.68, 28.12
3.27, -27.59
-21.82, -3.68
29.78, 27.46
9.43, -46.13
-24.61, -13.99
34.55, 6.11
-4.13, 51.81
-32.28, -28.84
11.44, -45.8
9.76, 24.16
13.45, -15.72
-26.19, -10.21
7.36, 29.72
25.76, -33.28
-2.32, -29.59
36.87, 27.36
-14.87, 32.92
-28.43, 8.22
24.86, 2.33
-32.11, -16.24
-10.14, 39.97
27.33, -27.9
22.35, -9.55
-46.71, -10.28
28.39, 8.37
-16.42, 42.84
-0.62, 49.98
-27.3, 14.56
-44.35, -9.91
-32.46, -1.59
-36.54, 5.99
-40.27, 3.72
1.88, 9.7
-27.44, -31.21
29.05, -38.44
28.61, 25.27
-46.17, -8.21
10.91, -10.78
-19.29, 32.66
-13.11, 48.0
1.08, -28.96
-47.28, -6.5
-23.7, -1.22
-9.06, 57.01
-29.57, -11.38
-35.56, -11.43
16.94, 31.12
-33.15, -30.6
2.07, 52.29
13.62, -8.98
-3.4, -9.09
32.49, -7.29
16.25, -2.79
31.08, -5.12
-10.43, 52.26
-33.32, -30.26
23.05, -7.57
-2.3, -37.53
16.1, 1.65
-34.47, -8.17
-30.99, -22.26
-9.4, 44.65
-17.09, -19.63
24.87, 0.52
11.27, 4.9
21.31, -30.24
33.53, 4.82
29.18, 33.42
-2.47, -10.24
1.7, 52.77
20.68, 33.17
20.01, -7.69
31.91, -2.53
-37.09, -25.89
-24.91, -34.1
25.66, -39.54
3.7, 13.26
15.3, 2.75
36.85, 1.02
36.75, -3.51
-4.33, 43.9
-21.97, 7.98
30.46, 8.35
13.06, -7.31
-11.22, 9.36
-2.46, -32.13
37.95, 4.38
10.55, 29.03
12.05, -45.1
-5.58, 49.63
40.24, -0.28
3.37, -32.52
28.12, -28.3
-17.72, 6.95
33.33, 31.07
-11.51, 39.63
-22.6, 3.96
-13.28, 49.06
-11.99, 10.46
13.97, 22.9
-7.11, 9.92
29.81, 32.31
-12.22, 47.49
-31.83, 10.1
-36.08, -2.23
-3.7, -28.72
-18.23, 39.97
-16.18, 35.3
10.43, 26.55
-30.4, -26.12
8.87, -20.21
-14.06, 33.64
-17.44, 2.0
-26.96, 16.91
-33.03, -29.22
30.59, 0.62
25.22, -33.18
-12.0, 15.64
26.6, 7.41
-17.22, 32.04
37.85, -0.34
-9.24, 42.83
14.75, -27.15
-22.53, 5.59
-18.72, 19.73
27.76, -27.58
25.27, 4.95
-6.9, -7.87
1.98, -3.99
31.5, 30.33
-29.13, 8.34
6.51, -41.21
6.11, -39.29
-26.87, -14.82
31.07, 33.7
5.97, 4.01
34.84, 5.23
10.75, -9.61
10.52, 31.39
28.22, 30.91
5.19, -9.59
1.76, -25.7
23.48, -32.39
2.64, 5.92
26.11, 29.04
-39.57, 7.24
30.94, 30.41
18.65, -3.96
28.83, -9.31
15.22, 0.98
6.64, 12.43
-17.22, 16.85
-24.65, -12.86
-35.95, 3.72
33.1, 3.12
22.36, -20.78
-2.94, -34.09
7.82, -40.86
27.28, 10.61
29.9, 29.21
-11.92, 52.55
35.02, 3.41
14.6, 26.11
27.09, 26.93
-25.41, -19.52
27.78, -6.58
18.86, -21.51
20.17, -35.5
6.3, -13.03
-28.0, 21.03
17.34, 3.23
-8.13, 52.56
-30.01, -30.24
-40.8, -13.01
3.79, -41.96
31.35, -28.04
27.34, 26.54
-26.78, -5.15
-19.72, 32.68
-45.27, -4.98
-19.15, -4.93
-47.9, -6.63
-25.79, 15.92
28.83, 4.95
-24.44, -24.85
1.85, 15.92
15.49, 11.58
-29.79, -34.26
-23.53, 5.82
-8.36, 54.27
18.12, 32.42
-16.44, 44.79
26.88, 32.75
14.49, 21.79
25.27, 0.94
-12.74, 17.09
28.07, 2.65
20.48, -26.53
37.32, 3.37
-27.1, -18.22
-17.23, 44.35
-26.66, 21.55
-37.62, -15.19
34.05, -31.64
39.59, -0.87
10.59, -9.76
-7.31, -9.29
12.07, -2.29
10.1, -45.82
21.59, -6.44
30.67, -21.83
2.82, -32.63
-20.8, 8.14
0.13, -39.51
0.48, -22.75
19.3, 6.85
15.01, 27.21
-29.62, 11.61
-33.18, -7.03
-8.45, 55.19
-2.67, 52.3
-15.94, 21.66
-42.21, -13.33
8.47, -49.07
-44.08, -5.07
-27.97, -11.18
11.92, -4.94
7.16, 55.3
24.89, -6.21
38.88, 1.6
-24.05, -8.84
-26.05, 23.15
3.03, 13.86
-32.43, -4.76
-17.96, 42.76
-19.91, 33.06
9.35, -30.33
-36.76, 6.36
-9.29, 41.23
-42.94, -10.88
-39.01, -28.5
7.08, -12.96
-33.99, -28.6
26.45, -32.88
6.77, -46.86
10.73, 31.2
30.42, 25.16
20.79, 9.81
-13.37, 34.13
7.77, -8.47
0.31, 52.33
21.43, 35.73
24.05, -29.51
8.1, 20.4
1.36, 15.7
-10.01, 53.21
14.57, 22.4
2.13, -31.32
-25.61, 3.94
0.82, 49.46
6.06, -39.01
31.04, 18.12
19.59, 9.15
-31.79, -6.45
13.45, -24.94
3.37, 54.41
35.7, 28.82
18.88, 28.25
23.94, -32.8
-14.88, 3.07
-28.2, -16.53
-39.46, 8.15
19.64, -21.49
14.46, 24.63
20.58, -6.81
1.46, 51.5
-35.22, -7.94
-23.78, 2.15
9.15, 11.33
-3.95, 50.23
33.0, -30.62
-44.87, -15.04
-6.97, 45.45
-32.69, 9.98
-32.05, -9.05
22.95, -39.34
-38.8, 5.85
32.63, 30.0
10.31, -45.37
7.09, 4.68
-17.79, 29.39
27.11, 0.16
-15.73, 14.77
8.04, -9.8
-35.74, -17.38
-21.19, 20.84
-16.65, 35.33
6.8, 1.96
-10.44, 41.72
29.55, -6.56
3.67, 14.02
-10.67, 40.78
-9.77, 2.23
7.22, -14.99
2.13, 17.45
19.09, -29.67
7.81, -48.21
10.44, 30.01
-6.32, 44.51
-3.04, 46.85
-29.88, -14.03
-4.68, 43.69
2.01, -10.08
30.02, 1.1
-39.78, -20.49
-2.85, -36.63
-33.92, -9.72
7.58, -6.63
27.27, -37.81
-25.51, -21.61
27.66, 32.63
37.57, 25.26
-37.59, -27.58
5.98, 6.32
29.81, 32.77
-8.06, 43.9
-30.6, -4.19
11.98, 30.05
-45.05, -0.99
-37.97, 4.9
-35.52, -24.11
-29.66, -31.83
29.59, -31.38
-32.84, -4.33
-40.61, 8.04
19.98, 31.69
10.87, 29.04
21.84, 7.87
24.93, 8.56
-42.83, 6.24
27.78, -5.63
26.33, -8.5
-25.96, 5.31
25.04, 10.04
-7.15, -9.62
10.07, 2.72
-13.58, 52.03
22.25, 26.04
-40.02, -12.23
-35.34, -15.13
11.38, -30.17
-41.28, -19.19
-24.61, -13.66
2.37, -3.78
-3.09, 55.55
27.64, -34.94
-0.22, -39.56
-24.54, -15.7
-2.22, -10.11
-32.8, 1.14
14.32, -16.34
-30.4, -20.23
-31.27, 15.45
33.06, 11.81
11.09, 14.4
18.34, -21.29
33.2, 3.73
15.74, -34.6
-15.14, 49.02
31.47, 10.86
1.7, -23.44
-20.47, 12.3
17.42, -0.91
21.86, -9.8
-25.52, -14.0
-24.37, 15.32
-33.57, 0.69
2.82, -45.15
26.07, -13.5
1.56, -33.57
30.61, -6.08
-20.0, 6.96
-46.32, -7.26
2.18, -29.95
6.22, -7.72
17.26, 9.61
6.53, -10.7
-42.79, -4.93
-18.84, 23.5
9.86, 6.14
-14.47, 21.86
2.68, 12.65
17.04, -21.27
-28.69, 14.19
5.34, -44.91
1.96, 10.71
0.28, 4.12
-17.49, 8.82
8.09, 20.33
-14.8, 2.0
-14.02, 34.44
-24.88, -23.49
2.07, -8.27
30.18, 30.21
-26.16, 13.1
30.27, 6.76
-3.96, -5.35
-12.9, 37.68
-9.28, 53.99
24.13, 34.17
-11.64, 37.12
-40.89, -19.42
-29.69, 12.67
-47.04, -10.84
-24.47, 17.96
21.09, -8.58
-30.3, -29.75
11.11, -7.9
-29.33, -30.69
22.67, -27.45
2.29, 7.02
37.08, -3.49
-3.11, -27.33
-27.91, -7.03
1.73, -25.36
21.73, -21.07
24.67, 29.43
-26.4, 3.8
-40.8, -3.17
-34.29, -24.91
-17.9, 21.7
-27.24, -24.19
1.77, -34.28
10.75, -47.63
-46.13, -3.56
-24.28, -2.3
-29.79, -9.18
37.04, 2.44
-46.21, -2.56
-5.53, -8.93
-4.39, -11.82
10.25, 3.83
-24.5, 4.1
36.3, 3.12
-39.24, 3.79
15.57, 27.24
-25.7, 7.26
12.29, -23.33
11.13, 30.73
-7.2, -23.34
-2.05, 47.75
-3.88, 53.54
-14.84, 30.64
14.24, -1.61
-35.48, 0.58
20.3, 26.41
-3.35, 8.25
-20.65, -2.98
17.89, 24.55
14.93, -27.64
-4.37, 44.79
21.78, -7.81
22.32, -38.75
-41.16, -12.5
-12.69, 48.51
-18.28, 18.31
14.8, -27.75
-1.09, -24.22
15.55, -21.13
12.84, -0.31
3.05, -42.49
38.54, 9.76
-9.7, 48.84
15.8, -4.72
26.86, -30.18
0.51, 8.79
30.7, 11.14
-15.82, 22.38
27.42, 31.71
19.03, 8.36
-0.75, -22.66
25.01, 31.68
-17.21, 29.0
-0.06, -26.12
-11.84, 48.04
-12.79, 36.53
23.52, 8.84
-28.17, 10.59
-39.03, 8.19
32.16, -30.86
12.42, 15.78
32.8, -32.03
7.59, -11.18
-44.75, -17.13
27.09, -36.87
-6.82, -36.96
4.79, 8.19
15.63, 36.89
19.78, 32.36
-5.51, 2.77
10.38, 9.13
-34.54, -26.45
19.51, -27.21
-41.08, -1.24
12.5, -5.05
16.95, -7.94
13.63, -8.92
-5.3, 55.92
13.71, 26.99
-12.51, 48.56
26.91, 10.27
-12.51, 35.85
-17.37, 19.35
-40.85, -4.35
-1.31, -28.53
-29.07, 12.63
28.98, 31.57
26.81, -21.5
26.25, -16.84
16.4, -2.89
6.58, 10.08
-1.73, -25.35
10.3, -35.22
28.34, -11.07
-19.53, -16.52
-10.97, 51.47
-29.14, -10.41
24.44, 25.13
-18.49, 32.77
3.89, -6.69
11.51, 3.94
-0.97, 47.25
21.48, -25.93
18.92, 35.58
-29.19, -28.97
-43.49, -10.64
22.73, 3.36
7.61, -49.01
12.62, 3.09
-1.13, 7.71
31.38, 32.61
-35.77, -3.76
32.98, -30.22
-23.33, -30.49
17.05, -20.62
-46.65, -9.25
-35.57, -11.14
-21.44, 3.31
-28.15, -17.88
27.28, 0.65
-9.94, 8.75
-16.33, 43.74
6.77, -5.52
-31.65, -2.78
-15.74, 23.48
28.29, 2.76
2.4, -6.5
9.55, 12.99
7.35, 2.92
11.74, -24.32
-26.72, -4.2
33.61, 3.67
29.66, -5.41
2.46, -35.27
7.46, -44.88
21.8, -25.87
-18.36, 38.48
-3.94, -33.3
25.8, -27.37
23.85, -2.09
14.38, -13.21
-36.39, -16.76
-37.62, -13.55
-1.09, 55.12
30.52, 26.5
-27.41, -15.01
-16.72, 32.36
-40.33, -19.45
3.83, -43.34
-23.93, -27.43
-28.47, -19.44
22.93, 6.38
-29.78, -7.08
-2.97, 9.28
-42.66, -16.93
-31.07, -24.3
33.1, -2.03
-10.08, 40.96
19.24, 9.55
-14.69, 33.2
28.49, -14.14
5.9, 17.77
-26.0, 7.89
-36.37, 1.9
-40.11, -17.79
-1.95, 18.09
-2.07, -16.46
-15.54, 25.62
-22.29, -18.32
-27.96, 1.26
-5.99, 44.34
-41.62, -13.62
9.48, -10.83
10.61, -48.61
27.38, -29.17
14.03, -5.71
15.5, 31.54
15.04, 31.2
10.21, -35.27
-5.56, 55.44
25.48, -11.01
6.14, -13.17
22.18, 33.71
-32.05, -27.26
-35.33, -5.92
-0.33, -23.43
-11.63, 2.08
-22.67, 11.29
-28.19, 2.94
35.82, 29.08
20.25, 25.36
-12.41, 49.28
-13.32, 35.6
36.02, 28.11
10.53, 10.41
23.04, 0.09
-40.24, 5.59
9.74, 16.95
-31.01, -22.05
-16.22, 45.66
-24.91, 15.15
-6.41, 55.79
-23.29, 17.68
9.92, -45.83
-22.45, 2.88
24.7, 22.83
13.64, 37.89
-23.14, 11.89
27.65, 6.63
-3.43, 45.92
-19.65, 9.27
4.6, -8.78
10.78, 4.85
20.98, 24.72
1.83, -37.81
37.35, 25.46
10.52, 26.42
4.8, -9.12
6.13, -35.17
0.58, -19.19
26.21, -33.12
-30.26, -19.85
17.12, 23.37
-33.47, -26.06
34.67, -2.97
19.71, 8.08
-31.41, -10.24
-16.28, 15.72
-0.15, -40.41
8.96, -40.35
5.34, 10.95
25.62, -30.56
-28.93, -28.38
-13.65, 54.04
35.23, -5.23
14.07, 2.49
33.98, 25.61
-40.22, 6.13
-5.84, 56.87
16.86, 4.25
27.22, -21.75
-2.27, -29.86
-26.12, 6.0
11.03, 35.02
-14.73, 29.77
11.73, -23.71
0.81, -10.13
-1.01, 1.19
28.16, 29.56
21.64, -36.68
8.36, 30.43
20.98, 34.45
21.71, -23.77
15.19, 30.62
-36.49, -13.96
-27.01, -11.34
15.69, -0.79
18.22, -22.05
-25.64, -14.66
-22.94, -19.4
-28.98, -31.77
3.95, -38.12
-9.23, -11.14
-24.7, -27.17
-17.44, 10.64
-8.37, 44.88
-3.26, 9.64
25.01, 7.98
-26.41, -31.98
-26.21, -13.26
-30.37, -20.41
-2.04, 51.01
7.59, 29.89
13.91, 27.62
4.8, 52.83
-9.9, 51.24
-24.59, -13.5
-1.9, -23.95
-25.06, -12.19
18.92, -23.87
-38.34, 8.62
-9.2, 10.71
12.48, 2.98
30.32, 10.57
5.49, 12.0
10.78, -50.9
24.86, -27.67
15.36, 28.49
3.52, -25.36
-17.95, 40.42
-22.52, -11.85
10.3, -48.83
26.12, 33.78
-34.72, -1.29
-31.9, -14.93
11.13, -25.42
-38.16, 1.69
0.72, -41.96
29.67, -31.88
9.2, -40.37
13.8, 37.99
6.56, -12.54
-36.83, -17.32
36.36, 26.08
25.01, 1.0
15.25, 3.79
-14.73, 38.96
31.05, -13.55
20.64, -10.62
29.73, -38.35
35.4, 9.39
-2.2, 16.06
3.69, -6.9
36.84, 4.47
-3.96, -11.34
-0.99, 17.57
-2.52, -28.16
14.12, -16.66
